epoch,train_loss,val_loss,val_acc,lr
1,2.0419408392023155,1.9128013261795045,0.4934,0.0009997532801828658
2,1.4468677067688727,1.5621679233551025,0.565,0.0009990133642141358
3,1.2987365471331822,1.4316531734466553,0.5992,0.00099778098230154
4,1.2198037916099245,1.3540152793884277,0.617,0.000996057350657239
5,1.1681390048092246,1.2831762645721436,0.6396,0.0009938441702975688
6,1.1090986726970076,1.2743565914154054,0.6434,0.0009911436253643444
7,1.0777911917436496,1.3672642686843872,0.6094,0.0009879583809693736
8,1.051138273671142,1.2235592655181884,0.657,0.0009842915805643154
9,1.02208182478902,1.2752061729431152,0.64,0.0009801468428384714
10,1.0015866455868778,1.2088167911529542,0.6536,0.0009755282581475767
11,0.9720930849385058,1.2776641105651856,0.6362,0.0009704403844771127
12,0.9412444272951522,1.218445460510254,0.6472,0.0009648882429441257
13,0.9389569888427387,1.1652402694702149,0.6672,0.0009588773128419905
14,0.9085116145277974,1.2059250633239746,0.6564,0.0009524135262330098
15,0.8889081574912764,1.1574272884368897,0.676,0.0009455032620941839
16,0.8844334209746445,1.27793291015625,0.661,0.0009381533400219318
17,0.8624788918386498,1.1838742568969727,0.6634,0.0009303710135019719
18,0.8461794957645938,1.1235901634216308,0.679,0.0009221639627510076
19,0.8300946991667788,1.1732511514663697,0.6734,0.000913540287137281
20,0.8186851026665452,1.1635144233703614,0.6744,0.0009045084971874739
21,0.8075718781207701,1.1235115837097167,0.6868,0.0008950775061878452
22,0.787218441141297,1.2533069747924805,0.6648,0.0008852566213878947
23,0.7738386598068085,1.1020756753921508,0.6904,0.0008750555348152298
24,0.7550649631906439,1.1179622367858886,0.6944,0.0008644843137107057
25,0.7452846086262978,1.1099821994781494,0.6874,0.0008535533905932737
26,0.7287009979924585,1.1217727071762085,0.6896,0.0008422735529643444
27,0.7161002589596642,1.0814247312545777,0.6938,0.0008306559326618259
28,0.7083712146322951,1.1462608909606933,0.6844,0.0008187119948743449
29,0.6883455601512877,1.0485581798553467,0.7104,0.0008064535268264883
30,0.6735287140577267,1.0753578554153442,0.7068,0.0007938926261462367
31,0.6601023779295788,1.1295822875976562,0.6826,0.0007810416889260654
32,0.6599567667541341,1.1364073875427245,0.6944,0.0007679133974894983
33,0.6252906199364241,1.0661608013153077,0.7126,0.0007545207078751857
34,0.6234852164729029,1.1111446975708008,0.6984,0.0007408768370508577
35,0.6124998896549909,1.133346492767334,0.6942,0.0007269952498697734
36,0.597752874138688,1.046392769241333,0.7146,0.0007128896457825364
37,0.5846196704270833,1.0854459117889403,0.704,0.0006985739453173903
38,0.5617207927241964,1.061598091506958,0.719,0.0006840622763423391
39,0.5591514835670124,1.1069727394104003,0.6992,0.0006693689601226458
40,0.5491689376511805,1.0096266593933105,0.7186,0.0006545084971874737
41,0.5332111761271104,1.054273403930664,0.7152,0.0006394955530196147
42,0.5218753831678646,1.055318179512024,0.7166,0.0006243449435824273
43,0.4951602651013268,1.0292407438278197,0.7256,0.0006090716206982714
44,0.4857923683108088,1.0195885871887207,0.7204,0.0005936906572928625
45,0.47713599415586205,1.0332897644042969,0.7274,0.0005782172325201156
46,0.45659132773040706,1.0634738040924072,0.7194,0.0005626666167821523
47,0.4521861543342938,1.0777846565246583,0.7182,0.0005470541566592572
48,0.4306492547363977,1.0493910999298095,0.726,0.0005313952597646569
49,0.4116091821183506,1.0503415508270264,0.7216,0.0005157053795390643
50,0.4014619987489831,1.0633405071258546,0.726,0.0005000000000000002
51,0.39339743321098153,1.0587631202697754,0.7234,0.00048429462046093607
52,0.3747379087399893,1.0483922859191894,0.7226,0.0004686047402353435
53,0.35861694265125144,1.0353255825042724,0.73,0.000452945843340743
54,0.34586385253318014,1.0221330440521241,0.7294,0.00043733338321784806
55,0.3395997986324832,1.0394005935668946,0.7278,0.0004217827674798847
56,0.3214695710062641,1.0271519088745118,0.7372,0.00040630934270713783
57,0.309856683737532,1.0110331676483155,0.738,0.000390928379301729
58,0.3021082986793627,1.0818408432006836,0.7358,0.0003756550564175727
59,0.2919756599895635,1.058022174835205,0.7376,0.00036050444698038553
60,0.2745592589476849,0.9961925624847412,0.747,0.00034549150281252655
61,0.2665533744159587,1.0449121063232423,0.7402,0.0003306310398773544
62,0.25492331415329905,1.0110176097869874,0.7448,0.00031593772365766127
63,0.2520641175939826,0.9772858982086181,0.752,0.0003014260546826097
64,0.2397560362632458,0.9970997222900391,0.7488,0.0002871103542174637
65,0.219264836159357,0.970680587387085,0.757,0.0002730047501302267
66,0.217847681325725,0.9852220573425293,0.7554,0.00025912316294914234
67,0.20040356083388342,0.9772764144897461,0.7556,0.0002454792921248144
68,0.19648711892784151,0.9819488014221192,0.7552,0.00023208660251050164
69,0.18652350674157808,0.9654030853271485,0.7594,0.00021895831107393473
70,0.17400120105329062,0.9704262832641601,0.7558,0.00020610737385376356
71,0.1715880039962608,1.0007872032165528,0.7498,0.00019354647317351177
72,0.16310261128380088,0.9724511657714844,0.7572,0.0001812880051256552
73,0.15119006319178474,0.9453380859375,0.7704,0.00016934406733817422
74,0.1484612460510853,0.9446170364379883,0.7684,0.0001577264470356557
75,0.14360379560338465,0.9548424560546875,0.7656,0.00014644660940672634
76,0.13693789679270524,0.9503680221557618,0.7666,0.0001355156862892944
77,0.12698527618690772,0.9280769203186036,0.7674,0.00012494446518477025
78,0.11777517762024518,0.9466507507324219,0.762,0.00011474337861210548
79,0.11539633298276836,0.9404492774963379,0.766,0.00010492249381215483
80,0.1106649582351205,0.9423015163421631,0.7678,9.549150281252637e-05
81,0.10787505450581553,0.9389054954528808,0.7698,8.645971286271918e-05
82,0.09964544891228533,0.9260434093475342,0.7698,7.78360372489926e-05
83,0.09982492310390344,0.9251071678161621,0.7684,6.962898649802815e-05
84,0.09834264620522998,0.9268228939056397,0.7724,6.184665997806824e-05
85,0.08891353325286822,0.9182344223022461,0.771,5.449673790581613e-05
86,0.08574184174105483,0.9150460285186768,0.7716,4.758647376699034e-05
87,0.08483235200500897,0.909358969116211,0.7728,4.112268715800956e-05
88,0.08389496329397048,0.8911353096008301,0.7768,3.511175705587434e-05
89,0.07556587308008447,0.8976962259292602,0.775,2.9559615522887284e-05
90,0.07524247241983896,0.9010019958496094,0.7794,2.447174185242324e-05
91,0.07444242296735105,0.8940663856506348,0.7792,1.9853157161528526e-05
92,0.07388823388669735,0.8880177261352539,0.781,1.570841943568452e-05
93,0.07110932019892072,0.8893962913513184,0.777,1.204161903062634e-05
94,0.07103312193307272,0.8821185482025147,0.7818,8.85637463565564e-06
95,0.06994651196168954,0.879483784866333,0.7808,6.155829702431171e-06
96,0.0679567671006816,0.877258504486084,0.7822,3.942649342761118e-06
97,0.06737815957527045,0.8830246364593506,0.7818,2.2190176984600023e-06
98,0.06466422591920931,0.8777725860595703,0.78,9.866357858642206e-07
99,0.06833245003718001,0.8772450736999512,0.7816,2.467198171342e-07
100,0.06899673893697496,0.8790919013977051,0.7826,0.0
