epoch,train_loss,val_loss,val_acc,lr
33,0.9082668634221764,1.2775675201416015,0.6434,0.0007545207078751857
34,0.8878262026017887,1.2575949226379395,0.6498,0.0007408768370508577
35,0.8716048012431871,1.3029920154571533,0.6374,0.0007269952498697734
36,0.8607289920165668,1.2044808097839355,0.6622,0.0007128896457825364
37,0.8379258097406805,1.3025307508468629,0.64,0.0006985739453173903
38,0.8215934790437378,1.2211260168075562,0.6578,0.0006840622763423391
39,0.7925803141716199,1.256105206298828,0.6566,0.0006693689601226458
40,0.7868955576861346,1.2271845037460327,0.6594,0.0006545084971874737
41,0.7705651896122174,1.2069244186401367,0.6604,0.0006394955530196147
42,0.7490084137332406,1.1697949243545531,0.6728,0.0006243449435824273
43,0.7286254667658412,1.1659263931274415,0.6776,0.0006090716206982714
44,0.7125804277396949,1.222221215057373,0.669,0.0005936906572928625
45,0.6960267589302824,1.202056622314453,0.6678,0.0005782172325201156
46,0.686222639178958,1.1623383144378663,0.6786,0.0005626666167821523
47,0.6683932327137374,1.159196291732788,0.6866,0.0005470541566592572
48,0.6383680023698726,1.2128657424926759,0.6664,0.0005313952597646569
49,0.6192746462984982,1.1853522735595703,0.676,0.0005157053795390643
50,0.6124616756058826,1.1775798435211182,0.6778,0.0005000000000000002
51,0.5965793980152858,1.2034848276138306,0.675,0.00048429462046093607
52,0.5678926615463702,1.1639632061958314,0.6794,0.0004686047402353435
53,0.5509447750033136,1.162709555053711,0.6864,0.000452945843340743
54,0.5343678784676087,1.118294888305664,0.6944,0.00043733338321784806
55,0.5164078890088617,1.2003110269546509,0.681,0.0004217827674798847
56,0.5002517611892136,1.1661291269302367,0.6906,0.00040630934270713783
57,0.47605760858269497,1.1073417121887208,0.6996,0.000390928379301729
58,0.46567164391194316,1.200681669998169,0.6848,0.0003756550564175727
59,0.4552476007884045,1.1334614273071288,0.693,0.00036050444698038553
60,0.432543307457894,1.1743779579162599,0.6932,0.00034549150281252655
61,0.4177988955268153,1.1318670104980468,0.7068,0.0003306310398773544
62,0.40497565006258823,1.1435573764801026,0.7014,0.00031593772365766127
63,0.3895110951529609,1.1091022651672364,0.7146,0.0003014260546826097
64,0.3627616684151511,1.1308077484130858,0.705,0.0002871103542174637
65,0.3554677204613672,1.1091648250579833,0.7076,0.0002730047501302267
66,0.3384991279269895,1.1305940223693847,0.7044,0.00025912316294914234
67,0.3221075098399083,1.118062060546875,0.7134,0.0002454792921248144
68,0.31247067421759633,1.1335503175735473,0.7078,0.00023208660251050164
69,0.2953273720635987,1.1443943279266358,0.712,0.00021895831107393473
70,0.28642721648229835,1.1378910194396972,0.7118,0.00020610737385376356
71,0.27991678088139266,1.1255987705230712,0.715,0.00019354647317351177
72,0.2578056240693117,1.112682633972168,0.7212,0.0001812880051256552
73,0.2462247632592492,1.1004600076675415,0.719,0.00016934406733817422
74,0.23554443241099687,1.1231358753204346,0.715,0.0001577264470356557
75,0.22804238373397762,1.126262425994873,0.7186,0.00014644660940672634
76,0.2161744220176993,1.106882325744629,0.7238,0.0001355156862892944
77,0.2121924375027333,1.1011537509918212,0.7268,0.00012494446518477025
78,0.19539735481100545,1.109221417617798,0.7234,0.00011474337861210548
79,0.1907600781474358,1.0777449920654296,0.7278,0.00010492249381215483
80,0.1854148682875511,1.0809037927627563,0.7312,9.549150281252637e-05
81,0.17286069971373957,1.0763468204498292,0.7302,8.645971286271918e-05
82,0.1618812607649045,1.0621660858154296,0.731,7.78360372489926e-05
83,0.16059397167374945,1.056028627204895,0.7326,6.962898649802815e-05
84,0.15818008241320608,1.0725605232238768,0.7308,6.184665997806824e-05
85,0.1476818512477766,1.07804567527771,0.7336,5.449673790581613e-05
86,0.14063180447091744,1.0663380630493164,0.7364,4.758647376699034e-05
87,0.1394958200405466,1.0682270542144776,0.7332,4.112268715800956e-05
88,0.13691963009175412,1.0566519618988037,0.7338,3.511175705587434e-05
89,0.12957441529784447,1.0568046531677247,0.7342,2.9559615522887284e-05
90,0.12830033807078658,1.0489412509918212,0.7362,2.447174185242324e-05
91,0.12406699644916418,1.055033057975769,0.7346,1.9853157161528526e-05
92,0.12484022076016138,1.0474464311599732,0.7358,1.570841943568452e-05
93,0.11852263837543309,1.0474720035552978,0.7384,1.204161903062634e-05
94,0.1182828198831815,1.045372004699707,0.7382,8.85637463565564e-06
95,0.11273677463502625,1.0447740142822266,0.7364,6.155829702431171e-06
96,0.11497937956893886,1.0413408908843995,0.7402,3.942649342761118e-06
97,0.11602941853792918,1.0457734382629396,0.7396,2.2190176984600023e-06
98,0.11194653142551411,1.0436218322753905,0.7406,9.866357858642206e-07
99,0.11406463566116798,1.040912551498413,0.7372,2.467198171342e-07
100,0.11303027672560466,1.043198768234253,0.7398,0.0
