epoch,train_loss,val_loss,val_acc,lr
42,0.2706552465841641,0.9144945419311523,0.7424,1.0000000000000004e-05
43,0.2707565614470729,0.9166635480880737,0.7412,1.0000000000000004e-05
44,0.27133301482071565,0.9180274587631225,0.7396,1.0000000000000004e-05
45,0.2726854155121366,0.9158486320495606,0.7404,1.0000000000000004e-05
46,0.2755464131590987,0.916878839302063,0.7418,1.0000000000000004e-05
47,0.2723335299821321,0.9163384803771972,0.7412,1.0000000000000004e-05
48,0.26956106089798476,0.915715972328186,0.7428,1.0000000000000004e-05
49,0.2710235845244508,0.9173415748596191,0.7414,1.0000000000000004e-05
50,0.2728029599471649,0.914475471496582,0.7398,1.0000000000000004e-06
51,0.2733439120471987,0.9142742246627807,0.742,1.0000000000000004e-06
52,0.27092068275155506,0.9146117820739746,0.7412,1.0000000000000004e-06
53,0.2710404913564693,0.9163380426406861,0.7404,1.0000000000000004e-06
54,0.2670876115475625,0.9149470134735107,0.74,1.0000000000000004e-06
55,0.2747571108772544,0.9139649749755859,0.7428,1.0000000000000004e-06
56,0.2725384238778356,0.9140013980865479,0.742,1.0000000000000004e-06
57,0.2735497237015993,0.9164814321517945,0.7412,1.0000000000000004e-06
58,0.27106543789562,0.9155287031173706,0.7424,1.0000000000000004e-06
59,0.27380818553120323,0.9162694261550903,0.7416,1.0000000000000004e-06
60,0.27106563632304853,0.9144926200866699,0.7412,1.0000000000000005e-07
61,0.27259611968810743,0.9151900094985962,0.741,1.0000000000000005e-07
62,0.2733419803302852,0.9130460723876953,0.741,1.0000000000000005e-07
63,0.27633618493365425,0.9141687143325805,0.7398,1.0000000000000005e-07
64,0.2723329754127057,0.9165126914978028,0.7424,1.0000000000000005e-07
65,0.27119683259912364,0.9139554317474365,0.7424,1.0000000000000005e-07
66,0.27702735525760214,0.9141547620773316,0.739,1.0000000000000005e-07
67,0.27220307884902356,0.9144355899810791,0.7418,1.0000000000000005e-07
68,0.271082936231567,0.9147875875473023,0.7418,1.0000000000000005e-07
69,0.27571964089856865,0.9176337999343872,0.741,1.0000000000000005e-07
70,0.2729100456774405,0.9167764778137207,0.7402,1.0000000000000005e-08
71,0.27531607105181766,0.9148056362152099,0.7412,1.0000000000000005e-08
72,0.27291948312198333,0.9144882640838623,0.7416,1.0000000000000005e-08
73,0.27473362316602995,0.9139966058731079,0.7416,1.0000000000000005e-08
74,0.272567060598281,0.9157867654800415,0.7408,1.0000000000000005e-08
75,0.26997107539081844,0.9148674831390381,0.7392,1.0000000000000005e-08
76,0.2732703619108581,0.9154103651046753,0.7422,1.0000000000000005e-08
77,0.2736098512879804,0.9176995553970337,0.7398,1.0000000000000005e-08
78,0.26967243544566327,0.9152025299072266,0.738,1.0000000000000005e-08
79,0.27429991149664606,0.9163948755264282,0.7428,1.0000000000000005e-08
80,0.2734228035917989,0.9143166385650635,0.7424,1.0000000000000005e-09
81,0.2699927519953828,0.9143979049682617,0.7398,1.0000000000000005e-09
82,0.26908384331440993,0.9136848545074463,0.7426,1.0000000000000005e-09
83,0.2714854086141641,0.9171177543640137,0.7408,1.0000000000000005e-09
84,0.27313431592238935,0.9169542459487915,0.743,1.0000000000000005e-09
85,0.27361890457124793,0.9169146404266357,0.7402,1.0000000000000005e-09
86,0.2703268368359645,0.915189801979065,0.7406,1.0000000000000005e-09
87,0.27104628744118575,0.9144439851760864,0.741,1.0000000000000005e-09
88,0.2741159804780938,0.916508822631836,0.739,1.0000000000000005e-09
89,0.27065968407355145,0.9155990055084229,0.7456,1.0000000000000005e-09
90,0.2714855616588538,0.9126557037353515,0.742,1.0000000000000006e-10
91,0.26846508533187063,0.9150383304595947,0.743,1.0000000000000006e-10
92,0.27148278792019925,0.9156256698608398,0.7412,1.0000000000000006e-10
93,0.2738911979473554,0.9150005290985107,0.7406,1.0000000000000006e-10
94,0.27224671118959065,0.9151197154998779,0.7412,1.0000000000000006e-10
95,0.2698405894883338,0.9145933403015136,0.74,1.0000000000000006e-10
96,0.27306830157072115,0.9148818820953369,0.741,1.0000000000000006e-10
97,0.2734139140090372,0.9197388229370117,0.7406,1.0000000000000006e-10
98,0.27302846227615984,0.9134460285186767,0.7412,1.0000000000000006e-10
99,0.2752708025552608,0.9119186033248902,0.7414,1.0000000000000006e-10
100,0.27093678844450547,0.9164250370025635,0.74,1.0000000000000006e-11
